Station,Year,Month,Day,Maximum temparature (celcius),Minimum temparature (celcius),Rainfall (millimetres)
AU_QLD_098,2010,09,08,34,10,281.6
AU_QLD_098,2010,09,09,9,-5,365.3
AU_QLD_098,2010,09,10,37,8,327.8
AU_QLD_098,2010,09,11,38,1,114.2
AU_QLD_098,2010,09,12,9,-5,295.8
AU_QLD_098,2010,09,13,29,6,280.0
AU_QLD_098,2010,09,14,9,1,284.8
AU_QLD_098,2010,09,15,33,1,52.7
AU_QLD_098,2010,09,16,7,-5,316.1
AU_QLD_098,2010,09,17,5,-1,142.0
AU_QLD_098,2010,09,18,9,0,32.0
AU_QLD_098,2010,09,19,34,27,45.7
AU_QLD_098,2010,09,20,7,0,1.6
AU_QLD_098,2010,09,21,15,-4,366.4
AU_QLD_098,2010,09,22,3,-4,316.6
AU_QLD_098,2010,09,23,31,-4,382.0
AU_QLD_098,2010,09,24,39,33,399.7
AU_QLD_098,2010,09,25,38,6,26.0
AU_QLD_098,2010,09,26,10,4,281.4
AU_QLD_098,2010,09,27,4,-3,390.0
AU_QLD_098,2010,09,28,3,-3,157.6
AU_QLD_098,2010,09,29,8,-2,98.8
AU_QLD_098,2010,09,30,27,4,223.7
AU_QLD_098,2010,10,01,21,-4,70.4
AU_QLD_098,2010,10,02,7,-4,277.7
AU_QLD_098,2010,10,03,32,25,103.2
AU_QLD_098,2010,10,04,4,-2,38.3
AU_QLD_098,2010,10,05,39,3,15.4
AU_QLD_098,2010,10,06,25,7,78.6
AU_QLD_098,2010,10,07,19,9,312.3
AU_QLD_098,2010,10,08,23,-1,344.3
AU_QLD_098,2010,10,09,22,7,305.7
AU_QLD_098,2010,10,10,12,6,226.3
AU_QLD_098,2010,10,11,21,8,343.3
AU_QLD_098,2010,10,12,11,-2,12.5
AU_QLD_098,2010,10,13,39,-5,188.5
AU_QLD_098,2010,10,14,5,-3,200.7
AU_QLD_098,2010,10,15,12,3,244.1
AU_QLD_098,2010,10,16,18,-3,251.1
AU_QLD_098,2010,10,17,7,-4,114.7
AU_QLD_098,2010,10,18,32,3,170.8
AU_QLD_098,2010,10,19,4,-2,95.3
AU_QLD_098,2010,10,20,11,5,334.5
AU_QLD_098,2010,10,21,25,12,99.7
AU_QLD_098,2010,10,22,2,-4,80.1
AU_QLD_098,2010,10,23,16,6,121.4
AU_QLD_098,2010,10,24,32,3,252.2
AU_QLD_098,2010,10,25,35,25,335.3
AU_QLD_098,2010,10,26,32,20,258.3
AU_QLD_098,2010,10,27,23,-1,115.5
AU_QLD_098,2010,10,28,24,13,368.5
AU_QLD_098,2010,10,29,25,5,135.5
AU_QLD_098,2010,10,30,6,-1,217.5
AU_QLD_098,2010,10,31,35,16,381.4
AU_QLD_098,2010,11,01,13,1,64.0
AU_QLD_098,2010,11,02,23,6,282.3
AU_QLD_098,2010,11,03,1,-5,141.3
AU_QLD_098,2010,11,04,26,-5,39.1
AU_QLD_098,2010,11,05,6,-5,278.1
AU_QLD_098,2010,11,06,26,-3,43.0
AU_QLD_098,2010,11,07,4,-5,295.5
AU_QLD_098,2010,11,08,0,-3,306.6
AU_QLD_098,2010,11,09,21,-1,122.8
AU_QLD_098,2010,11,10,7,-5,88.2
AU_QLD_098,2010,11,11,37,24,31.3
AU_QLD_098,2010,11,12,18,10,334.4
AU_QLD_098,2010,11,13,9,-4,117.1
AU_QLD_098,2010,11,14,25,-2,4.0
AU_QLD_098,2010,11,15,16,8,350.5
AU_QLD_098,2010,11,16,12,2,396.0
AU_QLD_098,2010,11,17,21,7,158.2
AU_QLD_098,2010,11,18,38,19,77.7
AU_QLD_098,2010,11,19,34,17,140.2
AU_QLD_098,2010,11,20,3,-3,205.2
AU_QLD_098,2010,11,21,13,3,320.3
AU_QLD_098,2010,11,22,33,1,117.0
AU_QLD_098,2010,11,23,14,2,307.5
AU_QLD_098,2010,11,24,10,-1,161.6
AU_QLD_098,2010,11,25,15,9,369.3
AU_QLD_098,2010,11,26,32,12,13.0
AU_QLD_098,2010,11,27,34,4,105.7
AU_QLD_098,2010,11,28,32,8,264.8
AU_QLD_098,2010,11,29,38,23,379.3
AU_QLD_098,2010,11,30,15,9,228.2
AU_QLD_098,2010,12,01,34,-1,137.8
AU_QLD_098,2010,12,02,31,-1,179.7
AU_QLD_098,2010,12,03,24,14,6.7
AU_QLD_098,2010,12,04,2,-4,251.1
AU_QLD_098,2010,12,05,3,-5,153.3
AU_QLD_098,2010,12,06,37,20,307.0
AU_QLD_098,2010,12,07,16,3,122.0
AU_QLD_098,2010,12,08,22,2,387.0
AU_QLD_098,2010,12,09,16,-5,36.5
AU_QLD_098,2010,12,10,14,6,151.2
AU_QLD_098,2010,12,11,20,2,337.8
AU_QLD_098,2010,12,12,8,-2,44.0
AU_QLD_098,2010,12,13,23,0,97.3
AU_QLD_098,2010,12,14,15,2,369.0
AU_QLD_098,2010,12,15,39,26,66.6
AU_QLD_098,2010,12,16,11,-4,263.7
AU_QLD_098,2010,12,17,36,-3,136.3
AU_QLD_098,2010,12,18,28,15,209.1
AU_QLD_098,2010,12,19,15,-5,6.3
AU_QLD_098,2010,12,20,5,-3,292.4
AU_QLD_098,2010,12,21,20,2,307.6
AU_QLD_098,2010,12,22,2,-4,376.6
AU_QLD_098,2010,12,23,32,15,70.7
AU_QLD_098,2010,12,24,18,9,260.8
AU_QLD_098,2010,12,25,2,-5,26.1
AU_QLD_098,2010,12,26,29,3,357.4
AU_QLD_098,2010,12,27,13,3,394.2
AU_QLD_098,2010,12,28,22,-2,279.2
AU_QLD_098,2010,12,29,36,6,37.6
AU_QLD_098,2010,12,30,17,-2,218.1
AU_QLD_098,2010,12,31,29,11,187.6
AU_QLD_098,2011,01,01,14,2,302.8
AU_QLD_098,2011,01,02,7,-1,397.6
AU_QLD_098,2011,01,03,28,1,102.7
AU_QLD_098,2011,01,04,35,15,288.6
AU_QLD_098,2011,01,05,22,0,233.6
AU_QLD_098,2011,01,06,13,-3,218.1
AU_QLD_098,2011,01,07,25,18,28.8
AU_QLD_098,2011,01,08,3,-5,131.4
AU_QLD_098,2011,01,09,11,0,88.5
AU_QLD_098,2011,01,10,37,3,117.4
AU_QLD_098,2011,01,11,5,-4,330.7
AU_QLD_098,2011,01,12,11,1,252.3
AU_QLD_098,2011,01,13,18,9,13.4
AU_QLD_098,2011,01,14,26,15,343.0
AU_QLD_098,2011,01,15,29,3,337.8
AU_QLD_098,2011,01,16,15,-5,68.5
AU_QLD_098,2011,01,17,38,-5,72.4
AU_QLD_098,2011,01,18,17,-3,71.5
AU_QLD_098,2011,01,19,13,-1,35.4
AU_QLD_098,2011,01,20,34,4,291.0
AU_QLD_098,2011,01,21,13,-2,344.6
AU_QLD_098,2011,01,22,39,-4,78.5
AU_QLD_098,2011,01,23,26,7,175.3
AU_QLD_098,2011,01,24,35,13,273.8
AU_QLD_098,2011,01,25,11,3,48.6
AU_QLD_098,2011,01,26,15,9,70.7
AU_QLD_098,2011,01,27,24,11,358.4
AU_QLD_098,2011,01,28,13,7,40.0
AU_QLD_098,2011,01,29,28,8,174.8
AU_QLD_098,2011,01,30,39,24,181.0
AU_QLD_098,2011,01,31,27,5,344.7
AU_QLD_098,2011,02,01,12,-5,335.8
AU_QLD_098,2011,02,02,21,8,276.8
AU_QLD_098,2011,02,03,19,-3,198.7
AU_QLD_098,2011,02,04,33,19,358.5
AU_QLD_098,2011,02,05,14,7,383.5
AU_QLD_098,2011,02,06,26,19,99.0
AU_QLD_098,2011,02,07,8,0,128.1
AU_QLD_098,2011,02,08,5,-3,257.7
AU_QLD_098,2011,02,09,31,17,161.2
AU_QLD_098,2011,02,10,32,-5,250.1
AU_QLD_098,2011,02,11,2,-4,203.7
AU_QLD_098,2011,02,12,20,4,57.5
AU_QLD_098,2011,02,13,11,-4,396.2
AU_QLD_098,2011,02,14,4,-5,298.1
AU_QLD_098,2011,02,15,21,-1,129.8
AU_QLD_098,2011,02,16,3,-4,126.2
AU_QLD_098,2011,02,17,22,-2,299.7
AU_QLD_098,2011,02,18,1,-5,164.2
AU_QLD_098,2011,02,19,6,-4,298.3
AU_QLD_098,2011,02,20,22,9,49.0
AU_QLD_098,2011,02,21,38,-3,20.8
AU_QLD_098,2011,02,22,21,6,24.1
AU_QLD_098,2011,02,23,2,-5,206.4
AU_QLD_098,2011,02,24,10,-5,130.1
AU_QLD_098,2011,02,25,23,3,241.4
AU_QLD_098,2011,02,26,28,15,311.7
AU_QLD_098,2011,02,27,36,25,342.3
AU_QLD_098,2011,02,28,3,-3,259.1
AU_QLD_098,2011,03,01,13,-3,170.1
AU_QLD_098,2011,03,02,2,-5,241.3
AU_QLD_098,2011,03,03,3,-4,10.1
AU_QLD_098,2011,03,04,14,7,387.5
AU_QLD_098,2011,03,05,36,27,167.6
AU_QLD_098,2011,03,06,12,4,247.7
AU_QLD_098,2011,03,07,9,-4,131.0
AU_QLD_098,2011,03,08,22,13,98.4
AU_QLD_098,2011,03,09,18,9,50.2
AU_QLD_098,2011,03,10,23,16,185.7
AU_QLD_098,2011,03,11,4,-3,266.6
AU_QLD_098,2011,03,12,18,11,179.6
AU_QLD_098,2011,03,13,11,5,370.8
AU_QLD_098,2011,03,14,38,-3,328.8
AU_QLD_098,2011,03,15,15,7,182.4
AU_QLD_098,2011,03,16,20,1,372.8
AU_QLD_098,2011,03,17,19,7,33.7
AU_QLD_098,2011,03,18,30,13,164.7
AU_QLD_098,2011,03,19,9,-5,320.0
AU_QLD_098,2011,03,20,34,28,263.4
AU_QLD_098,2011,03,21,30,-3,5.8
AU_QLD_098,2011,03,22,5,-4,397.4
AU_QLD_098,2011,03,23,20,5,162.5
AU_QLD_098,2011,03,24,16,4,139.6
AU_QLD_098,2011,03,25,10,0,281.4
AU_QLD_098,2011,03,26,14,-2,277.3
AU_QLD_098,2011,03,27,37,22,242.1
AU_QLD_098,2011,03,28,3,-4,322.7
AU_QLD_098,2011,03,29,35,17,277.1
AU_QLD_098,2011,03,30,38,24,76.1
AU_QLD_098,2011,03,31,34,-2,267.6
AU_QLD_098,2011,04,01,7,-5,204.5
AU_QLD_098,2011,04,02,13,-4,64.4
AU_QLD_098,2011,04,03,33,-1,129.5
AU_QLD_098,2011,04,04,14,8,52.3
AU_QLD_098,2011,04,05,33,8,42.1
AU_QLD_098,2011,04,06,37,10,325.6
AU_QLD_098,2011,04,07,36,14,183.2
AU_QLD_098,2011,04,08,15,5,245.0
AU_QLD_098,2011,04,09,28,5,107.3
AU_QLD_098,2011,04,10,7,-5,314.5
AU_QLD_098,2011,04,11,36,19,172.4
AU_QLD_098,2011,04,12,8,-2,136.6
AU_QLD_098,2011,04,13,31,-5,97.3
AU_QLD_098,2011,04,14,23,-4,249.8
AU_QLD_098,2011,04,15,36,17,114.1
AU_QLD_098,2011,04,16,29,5,373.8
AU_QLD_098,2011,04,17,4,-3,188.5
AU_QLD_098,2011,04,18,27,18,329.6
AU_QLD_098,2011,04,19,26,5,266.1
AU_QLD_098,2011,04,20,5,-4,292.5
AU_QLD_098,2011,04,21,9,-5,300.2
AU_QLD_098,2011,04,22,39,10,21.7
AU_QLD_098,2011,04,23,9,-4,243.5
AU_QLD_098,2011,04,24,34,27,318.6
AU_QLD_098,2011,04,25,10,-4,290.8
AU_QLD_098,2011,04,26,39,22,243.6
AU_QLD_098,2011,04,27,7,0,190.8
AU_QLD_098,2011,04,28,18,-1,315.1
AU_QLD_098,2011,04,29,20,10,159.4
AU_QLD_098,2011,04,30,16,1,237.5
AU_QLD_098,2011,05,01,0,0,300.2
AU_QLD_098,2011,05,02,1,-5,212.4
AU_QLD_098,2011,05,03,19,-3,130.8
AU_QLD_098,2011,05,04,22,9,188.4
AU_QLD_098,2011,05,05,8,-5,78.6
AU_QLD_098,2011,05,06,19,6,114.4
AU_QLD_098,2011,05,07,20,-5,301.1
AU_QLD_098,2011,05,08,13,-4,374.5
AU_QLD_098,2011,05,09,21,1,355.5
AU_QLD_098,2011,05,10,37,18,156.0
AU_QLD_098,2011,05,11,11,4,80.2
AU_QLD_098,2011,05,12,3,-3,262.1
AU_QLD_098,2011,05,13,1,-5,124.1
AU_QLD_098,2011,05,14,36,2,267.6
AU_QLD_098,2011,05,15,12,-2,220.0
AU_QLD_098,2011,05,16,36,12,115.2
AU_QLD_098,2011,05,17,27,18,377.0
AU_QLD_098,2011,05,18,36,15,393.4
AU_QLD_098,2011,05,19,21,1,16.6
AU_QLD_098,2011,05,20,28,4,359.1
AU_QLD_098,2011,05,21,5,-3,140.2
AU_QLD_098,2011,05,22,9,0,156.6
AU_QLD_098,2011,05,23,25,8,206.6
AU_QLD_098,2011,05,24,24,9,329.8
AU_QLD_098,2011,05,25,6,-3,373.3
AU_QLD_098,2011,05,26,9,0,47.7
AU_QLD_098,2011,05,27,21,-3,230.7
AU_QLD_098,2011,05,28,4,-3,34.7
AU_QLD_098,2011,05,29,1,-5,132.3
AU_QLD_098,2011,05,30,6,-1,232.7
AU_QLD_098,2011,05,31,14,0,328.0
AU_QLD_098,2011,06,01,21,10,346.4
AU_QLD_098,2011,06,02,35,14,266.5
AU_QLD_098,2011,06,03,39,23,146.1
AU_QLD_098,2011,06,04,16,9,85.3
AU_QLD_098,2011,06,05,7,-2,395.4
AU_QLD_098,2011,06,06,16,-5,246.6
AU_QLD_098,2011,06,07,16,4,388.2
AU_QLD_098,2011,06,08,0,-8,45.2
AU_QLD_098,2011,06,09,39,29,12.4
AU_QLD_098,2011,06,10,30,0,379.4
AU_QLD_098,2011,06,11,36,-3,263.6
AU_QLD_098,2011,06,12,26,0,34.8
AU_QLD_098,2011,06,13,33,4,375.5
AU_QLD_098,2011,06,14,23,9,184.4
AU_QLD_098,2011,06,15,25,-2,179.7
AU_QLD_098,2011,06,16,26,9,147.7
AU_QLD_098,2011,06,17,34,25,387.8
AU_QLD_098,2011,06,18,26,11,13.2
AU_QLD_098,2011,06,19,3,-4,17.6
AU_QLD_098,2011,06,20,22,7,161.8
AU_QLD_098,2011,06,21,30,-1,25.5
AU_QLD_098,2011,06,22,34,4,204.7
AU_QLD_098,2011,06,23,14,6,313.1
AU_QLD_098,2011,06,24,9,-2,204.3
AU_QLD_098,2011,06,25,34,15,33.2
AU_QLD_098,2011,06,26,35,15,196.3
AU_QLD_098,2011,06,27,24,0,68.8
AU_QLD_098,2011,06,28,1,-5,214.6
AU_QLD_098,2011,06,29,18,11,149.8
AU_QLD_098,2011,06,30,27,-2,38.4
AU_QLD_098,2011,07,01,12,2,154.2
AU_QLD_098,2011,07,02,1,-5,285.4
AU_QLD_098,2011,07,03,35,-4,12.5
AU_QLD_098,2011,07,04,30,-4,67.3
AU_QLD_098,2011,07,05,15,4,260.5
AU_QLD_098,2011,07,06,6,-5,340.8
AU_QLD_098,2011,07,07,17,9,351.0
AU_QLD_098,2011,07,08,17,-1,220.7
AU_QLD_098,2011,07,09,5,-4,315.2
AU_QLD_098,2011,07,10,12,-4,74.7
AU_QLD_098,2011,07,11,17,7,135.3
AU_QLD_098,2011,07,12,15,2,208.8
AU_QLD_098,2011,07,13,19,0,262.7
AU_QLD_098,2011,07,14,9,-1,272.3
AU_QLD_098,2011,07,15,15,-5,76.4
AU_QLD_098,2011,07,16,30,9,208.2
AU_QLD_098,2011,07,17,38,25,143.8
AU_QLD_098,2011,07,18,25,-5,215.4
AU_QLD_098,2011,07,19,16,9,246.5
AU_QLD_098,2011,07,20,1,-5,61.1
AU_QLD_098,2011,07,21,26,-4,253.8
AU_QLD_098,2011,07,22,24,14,110.3
AU_QLD_098,2011,07,23,16,10,367.3
AU_QLD_098,2011,07,24,30,20,327.2
AU_QLD_098,2011,07,25,20,2,26.1
AU_QLD_098,2011,07,26,2,-5,359.4
AU_QLD_098,2011,07,27,28,3,14.1
AU_QLD_098,2011,07,28,33,14,303.3
AU_QLD_098,2011,07,29,39,-4,157.2
AU_QLD_098,2011,07,30,12,-3,258.8
AU_QLD_098,2011,07,31,24,6,108.0
AU_QLD_098,2011,08,01,22,3,357.6
AU_QLD_098,2011,08,02,9,3,96.5
AU_QLD_098,2011,08,03,27,10,31.2
AU_QLD_098,2011,08,04,33,7,82.0
AU_QLD_098,2011,08,05,26,-4,298.2
AU_QLD_098,2011,08,06,30,1,75.0
AU_QLD_098,2011,08,07,12,3,64.3
AU_QLD_098,2011,08,08,27,-3,40.1
AU_QLD_098,2011,08,09,18,2,286.7
AU_QLD_098,2011,08,10,27,19,6.4
AU_QLD_098,2011,08,11,1,-5,3.6
AU_QLD_098,2011,08,12,11,5,150.0
AU_QLD_098,2011,08,13,25,11,17.3
AU_QLD_098,2011,08,14,11,3,10.6
AU_QLD_098,2011,08,15,9,-3,91.2
AU_QLD_098,2011,08,16,13,-5,358.2
AU_QLD_098,2011,08,17,5,-5,5.3
AU_QLD_098,2011,08,18,12,1,255.4
AU_QLD_098,2011,08,19,0,-7,183.1
AU_QLD_098,2011,08,20,14,3,159.4
AU_QLD_098,2011,08,21,25,4,266.2
AU_QLD_098,2011,08,22,2,-4,142.0
AU_QLD_098,2011,08,23,34,6,376.4
AU_QLD_098,2011,08,24,26,20,186.3
AU_QLD_098,2011,08,25,19,-1,335.0
AU_QLD_098,2011,08,26,18,-3,80.7
AU_QLD_098,2011,08,27,19,-5,271.1
AU_QLD_098,2011,08,28,6,-2,47.7
AU_QLD_098,2011,08,29,15,0,151.0
AU_QLD_098,2011,08,30,39,-3,108.6
AU_QLD_098,2011,08,31,9,1,347.2
AU_QLD_098,2011,09,01,39,30,88.0
AU_QLD_098,2011,09,02,18,-3,384.5
AU_QLD_098,2011,09,03,0,0,155.2
AU_QLD_098,2011,09,04,23,15,366.3
AU_QLD_098,2011,09,05,8,-2,221.5
AU_QLD_098,2011,09,06,7,-1,397.2
AU_QLD_098,2011,09,07,31,15,310.3
AU_QLD_098,2011,09,08,26,18,216.8
AU_QLD_098,2011,09,09,14,3,37.7
AU_QLD_098,2011,09,10,27,13,76.1
AU_QLD_098,2011,09,11,33,9,198.1
AU_QLD_098,2011,09,12,7,-5,201.3
AU_QLD_098,2011,09,13,14,-4,90.2
AU_QLD_098,2011,09,14,12,0,143.1
AU_QLD_098,2011,09,15,20,9,338.3
AU_QLD_098,2011,09,16,26,16,162.2
AU_QLD_098,2011,09,17,20,5,84.7
AU_QLD_098,2011,09,18,4,-4,327.7
AU_QLD_098,2011,09,19,19,9,388.7
AU_QLD_098,2011,09,20,8,-3,276.0
AU_QLD_098,2011,09,21,5,-4,123.2
AU_QLD_098,2011,09,22,2,-4,355.5
AU_QLD_098,2011,09,23,11,-5,84.3
AU_QLD_098,2011,09,24,20,8,30.5
AU_QLD_098,2011,09,25,38,27,345.4
AU_QLD_098,2011,09,26,25,15,292.7
AU_QLD_098,2011,09,27,33,-5,346.4
AU_QLD_098,2011,09,28,37,10,162.5
AU_QLD_098,2011,09,29,26,3,213.2
AU_QLD_098,2011,09,30,22,1,107.0
AU_QLD_098,2011,10,01,24,10,94.7
AU_QLD_098,2011,10,02,37,27,0.3
AU_QLD_098,2011,10,03,22,0,265.0
AU_QLD_098,2011,10,04,5,-5,248.6
AU_QLD_098,2011,10,05,6,-2,266.2
AU_QLD_098,2011,10,06,3,-5,121.8
AU_QLD_098,2011,10,07,15,1,12.1
AU_QLD_098,2011,10,08,28,-4,76.4
AU_QLD_098,2011,10,09,7,0,294.0
AU_QLD_098,2011,10,10,17,7,236.2
AU_QLD_098,2011,10,11,33,2,215.1
AU_QLD_098,2011,10,12,5,-1,7.6
AU_QLD_098,2011,10,13,0,-8,74.7
AU_QLD_098,2011,10,14,21,15,27.5
AU_QLD_098,2011,10,15,9,-3,178.7
AU_QLD_098,2011,10,16,23,11,26.1
AU_QLD_098,2011,10,17,5,-5,319.6
AU_QLD_098,2011,10,18,19,6,70.0
AU_QLD_098,2011,10,19,20,12,167.2
AU_QLD_098,2011,10,20,13,5,357.4
AU_QLD_098,2011,10,21,34,1,318.6
AU_QLD_098,2011,10,22,32,6,61.7
AU_QLD_098,2011,10,23,29,0,349.2
AU_QLD_098,2011,10,24,3,-3,328.7
AU_QLD_098,2011,10,25,28,-4,190.4
AU_QLD_098,2011,10,26,8,-3,241.5
AU_QLD_098,2011,10,27,17,5,93.6
AU_QLD_098,2011,10,28,23,-3,389.5
AU_QLD_098,2011,10,29,32,5,344.8
AU_QLD_098,2011,10,30,7,-1,163.1
AU_QLD_098,2011,10,31,13,4,368.7
AU_QLD_098,2011,11,01,21,-2,28.8
AU_QLD_098,2011,11,02,17,10,390.0
AU_QLD_098,2011,11,03,27,7,226.1
AU_QLD_098,2011,11,04,14,-4,94.8
AU_QLD_098,2011,11,05,10,2,108.2
AU_QLD_098,2011,11,06,21,1,222.5
AU_QLD_098,2011,11,07,39,-5,192.0
AU_QLD_098,2011,11,08,7,-5,127.8
AU_QLD_098,2011,11,09,33,-3,120.3
AU_QLD_098,2011,11,10,9,3,331.7
AU_QLD_098,2011,11,11,24,-3,189.3
AU_QLD_098,2011,11,12,21,-2,13.5
AU_QLD_098,2011,11,13,8,-5,270.3
AU_QLD_098,2011,11,14,23,5,275.5
AU_QLD_098,2011,11,15,3,-3,170.6
AU_QLD_098,2011,11,16,37,9,191.8
AU_QLD_098,2011,11,17,10,-1,97.5
AU_QLD_098,2011,11,18,6,-2,129.5
AU_QLD_098,2011,11,19,5,-1,6.5
AU_QLD_098,2011,11,20,28,10,270.7
AU_QLD_098,2011,11,21,13,2,399.1
AU_QLD_098,2011,11,22,9,-5,28.5
AU_QLD_098,2011,11,23,8,1,355.3
AU_QLD_098,2011,11,24,5,-3,115.3
AU_QLD_098,2011,11,25,29,21,346.0
AU_QLD_098,2011,11,26,5,-1,156.4
AU_QLD_098,2011,11,27,11,-2,369.0
AU_QLD_098,2011,11,28,37,7,373.5
AU_QLD_098,2011,11,29,14,4,387.1
AU_QLD_098,2011,11,30,23,-2,363.7
AU_QLD_098,2011,12,01,34,22,304.7
AU_QLD_098,2011,12,02,17,-1,351.1
AU_QLD_098,2011,12,03,37,18,313.4
AU_QLD_098,2011,12,04,11,1,273.4
AU_QLD_098,2011,12,05,1,-5,257.6
AU_QLD_098,2011,12,06,30,-4,167.3
AU_QLD_098,2011,12,07,39,17,237.4
AU_QLD_098,2011,12,08,29,1,326.2
AU_QLD_098,2011,12,09,20,7,244.1
AU_QLD_098,2011,12,10,15,3,343.7
AU_QLD_098,2011,12,11,23,5,320.2
AU_QLD_098,2011,12,12,10,-5,211.2
AU_QLD_098,2011,12,13,16,1,139.4
AU_QLD_098,2011,12,14,9,3,199.4
AU_QLD_098,2011,12,15,11,5,18.5
AU_QLD_098,2011,12,16,15,6,161.4
AU_QLD_098,2011,12,17,10,-5,341.8
AU_QLD_098,2011,12,18,2,-4,272.3
AU_QLD_098,2011,12,19,22,6,212.2
AU_QLD_098,2011,12,20,24,-1,7.1
AU_QLD_098,2011,12,21,23,-2,3.6
AU_QLD_098,2011,12,22,20,-1,378.4
AU_QLD_098,2011,12,23,22,4,166.2
AU_QLD_098,2011,12,24,33,3,30.1
AU_QLD_098,2011,12,25,25,12,197.7
AU_QLD_098,2011,12,26,21,0,333.4
AU_QLD_098,2011,12,27,23,14,329.5
AU_QLD_098,2011,12,28,32,-3,127.1
AU_QLD_098,2011,12,29,15,5,252.4
AU_QLD_098,2011,12,30,10,0,242.1
AU_QLD_098,2011,12,31,5,-2,253.2
AU_QLD_098,2012,01,01,39,7,67.8
AU_QLD_098,2012,01,02,37,-5,9.5
AU_QLD_098,2012,01,03,30,0,2.0
AU_QLD_098,2012,01,04,21,-4,82.1
AU_QLD_098,2012,01,05,13,-1,1.1
AU_QLD_098,2012,01,06,15,0,188.5
AU_QLD_098,2012,01,07,30,19,325.7
AU_QLD_098,2012,01,08,36,26,10.7
AU_QLD_098,2012,01,09,29,0,371.2
AU_QLD_098,2012,01,10,17,5,181.0
AU_QLD_098,2012,01,11,0,0,52.3
AU_QLD_098,2012,01,12,5,-4,213.2
AU_QLD_098,2012,01,13,13,1,33.2
AU_QLD_098,2012,01,14,1,-5,5.3
AU_QLD_098,2012,01,15,22,-5,182.2
AU_QLD_098,2012,01,16,14,1,355.7
AU_QLD_098,2012,01,17,8,-1,179.1
AU_QLD_098,2012,01,18,26,8,204.7
AU_QLD_098,2012,01,19,30,1,101.8
AU_QLD_098,2012,01,20,11,-1,52.5
AU_QLD_098,2012,01,21,34,6,177.1
AU_QLD_098,2012,01,22,1,-5,124.1
AU_QLD_098,2012,01,23,5,-1,58.4
AU_QLD_098,2012,01,24,0,-3,170.1
AU_QLD_098,2012,01,25,10,-5,21.1
AU_QLD_098,2012,01,26,27,11,148.4
AU_QLD_098,2012,01,27,30,4,316.0
AU_QLD_098,2012,01,28,18,8,132.1
AU_QLD_098,2012,01,29,18,12,55.2
AU_QLD_098,2012,01,30,12,1,293.7
AU_QLD_098,2012,01,31,31,-4,132.7
AU_QLD_098,2012,02,01,21,5,51.6
AU_QLD_098,2012,02,02,0,-6,63.4
AU_QLD_098,2012,02,03,33,-5,127.0
AU_QLD_098,2012,02,04,3,-4,26.7
AU_QLD_098,2012,02,05,38,19,169.4
AU_QLD_098,2012,02,06,0,-5,118.0
AU_QLD_098,2012,02,07,14,-3,163.1
AU_QLD_098,2012,02,08,8,-5,280.0
AU_QLD_098,2012,02,09,2,-4,148.8
AU_QLD_098,2012,02,10,22,15,244.0
AU_QLD_098,2012,02,11,39,32,2.0
AU_QLD_098,2012,02,12,17,0,21.5
AU_QLD_098,2012,02,13,20,8,70.8
AU_QLD_098,2012,02,14,31,21,307.7
AU_QLD_098,2012,02,15,10,3,188.2
AU_QLD_098,2012,02,16,19,4,378.5
AU_QLD_098,2012,02,17,10,0,175.0
AU_QLD_098,2012,02,18,16,-3,329.8
AU_QLD_098,2012,02,19,34,5,177.0
AU_QLD_098,2012,02,20,12,-2,0.8
AU_QLD_098,2012,02,21,32,7,304.5
AU_QLD_098,2012,02,22,29,7,208.2
AU_QLD_098,2012,02,23,20,13,258.2
AU_QLD_098,2012,02,24,30,11,78.7
AU_QLD_098,2012,02,25,2,-5,362.0
AU_QLD_098,2012,02,26,27,12,305.1
AU_QLD_098,2012,02,27,21,12,127.1
AU_QLD_098,2012,02,28,0,-6,31.1
AU_QLD_098,2012,02,29,21,6,139.1
AU_QLD_098,2012,03,01,37,27,115.3
AU_QLD_098,2012,03,02,1,-5,154.1
AU_QLD_098,2012,03,03,12,5,9.4
AU_QLD_098,2012,03,04,29,9,278.0
AU_QLD_098,2012,03,05,33,21,368.8
AU_QLD_098,2012,03,06,5,-2,273.1
AU_QLD_098,2012,03,07,1,-5,6.6
AU_QLD_098,2012,03,08,23,1,11.0
AU_QLD_098,2012,03,09,27,12,319.7
AU_QLD_098,2012,03,10,21,0,119.3
AU_QLD_098,2012,03,11,33,27,271.3
AU_QLD_098,2012,03,12,24,-3,154.7
AU_QLD_098,2012,03,13,15,-3,42.2
AU_QLD_098,2012,03,14,29,-5,331.4
AU_QLD_098,2012,03,15,27,1,218.6
AU_QLD_098,2012,03,16,12,2,292.3
AU_QLD_098,2012,03,17,35,27,377.6
AU_QLD_098,2012,03,18,3,-5,15.6
AU_QLD_098,2012,03,19,1,-5,226.4
AU_QLD_098,2012,03,20,6,-5,153.1
AU_QLD_098,2012,03,21,10,0,68.1
AU_QLD_098,2012,03,22,26,20,161.6
AU_QLD_098,2012,03,23,10,-3,398.6
AU_QLD_098,2012,03,24,29,-2,201.2
AU_QLD_098,2012,03,25,25,11,228.2
AU_QLD_098,2012,03,26,32,16,100.4
AU_QLD_098,2012,03,27,16,2,264.0
AU_QLD_098,2012,03,28,28,9,118.6
AU_QLD_098,2012,03,29,20,10,1.5
AU_QLD_098,2012,03,30,24,10,247.7
AU_QLD_098,2012,03,31,18,11,183.6
